|id|code|name|en_name|college|teacher
982|493047|PHYS1181|普通物理I|General Physics I|物质科学与技术学院|吴晗,赵爱迪
983|493047|PHYS1181|普通物理I|General Physics I|物质科学与技术学院|翟晓芳
984|493047|PHYS1181|普通物理I|General Physics I|物质科学与技术学院|赵爱迪
985|493047|PHYS1181|普通物理I|General Physics I|物质科学与技术学院|柳学榕
986|493047|PHYS1181|普通物理I|General Physics I|物质科学与技术学院|孙兆茹
987|493047|PHYS1181|普通物理I|General Physics I|物质科学与技术学院|吴晗,彭鹏
988|493047|PHYS1181|普通物理I|General Physics I|物质科学与技术学院|吴晗,李润泽
989|493047|PHYS1181|普通物理I|General Physics I|物质科学与技术学院|吴晗,蒋易凡
990|618210|PHYS1183|普通物理II|General Physics II|物质科学与技术学院|唐永军,陈刚
991|618210|PHYS1183|普通物理II|General Physics II|物质科学与技术学院|柯友启
992|618210|PHYS1183|普通物理II|General Physics II|物质科学与技术学院|赵爱迪
993|618210|PHYS1183|普通物理II|General Physics II|物质科学与技术学院|高景
994|618210|PHYS1183|普通物理II|General Physics II|物质科学与技术学院|陈刚
995|618210|PHYS1183|普通物理II|General Physics II|物质科学与技术学院|唐永军,沈晓钦
996|493235|PHYS1302|理论力学|Theoretical Mechanics|物质科学与技术学院|郭艳峰
997|493236|PHYS1303|数学物理方法II|Mathematical Methods for PhysicsII|物质科学与技术学院|柳仲楷
998|493242|PHYS1304|电动力学|Electrodynamics|物质科学与技术学院|任海沧
999|493242|PHYS1304|电动力学|Electrodynamics|物质科学与技术学院|万唯实
1000|493285|PHYS1311|光学实验|Optical Lab|物质科学与技术学院|游胤涛
1001|693149|PHYS1313|数学物理方法II|Mathematical Methods for PhysicsII|物质科学与技术学院|柳学榕
1002|693150|PHYS1314|电动力学|Electrodynamics|物质科学与技术学院|任海沧
1003|693150|PHYS1314|电动力学|Electrodynamics|物质科学与技术学院|John Andrew McGuire
1004|493075|PHYS1381|光学|Optics|物质科学与技术学院|沈晓钦
1005|493075|PHYS1381|光学|Optics|物质科学与技术学院|刘晓平
1006|493131|PHYS1393|原子物理学|Atomic Physics|物质科学与技术学院|乔山
1007|493311|PHYS1501|量子力学|Quantum Mechanics|物质科学与技术学院|韩福祥
1008|493334|PHYS1502|固体物理|Solid State Physics|物质科学与技术学院|薛加民
1009|493338|PHYS1503|统计物理|Statistical Mechanics|物质科学与技术学院|翟晓芳
1010|493338|PHYS1503|统计物理|Statistical Mechanics|物质科学与技术学院|刘晓平
1011|493327|PHYS1504|计算物理|Computational Physics|物质科学与技术学院|李刚
1012|493414|PHYS1511|量子力学B|Quantum Mechanics B|物质科学与技术学院|刘小井
1013|815869|PHYS1512|固体物理I|Solid State Physics I|物质科学与技术学院|薛加民
1014|777525|PHYS1521|量子力学I|Quantum Mechanics I|物质科学与技术学院|韩福祥
1015|815865|PHYS1531|量子力学II|Quantum Mechanics II|物质科学与技术学院|韩福祥
1016|777515|PHYS1541|量子力学导论|Introduction of Quantum Mechanics|物质科学与技术学院|刘小井
1017|493289|PHYS1551|晶体衍射学|Diffraction Crystallography|物质科学与技术学院|江怀东
1018|493291|PHYS1552|铁磁学|Physics of Magnetism|物质科学与技术学院|于平
1019|493286|PHYS1553|激光原理技术|Laser Principles & Technologies|物质科学与技术学院|刘伟民
1020|493284|PHYS1555|光电子技术|Photoelectronic Technology|物质科学与技术学院|颜世超
1021|493435|PHYS1701|近代物理实验|Modern Physical Lab|物质科学与技术学院|游胤涛
1022|493434|PHYS1702|物理前沿科学讲座|Frontier Research Seminar in Physics|物质科学与技术学院|颜世超
1023|493434|PHYS1702|物理前沿科学讲座|Frontier Research Seminar in Physics|物质科学与技术学院|马延航
1024|622163|PHYS1703|研究型物理实验|Explorative physics laboratory|物质科学与技术学院|薛加民
1025|693152|PHYS1704|原子物理中的量子力学实验|Quantum Physics Experiments in Atom Physics|物质科学与技术学院|薛加民
1026|751086|PHYS1706|物理学术竞赛创新实验|CUPT Laboratory|物质科学与技术学院|柳仲楷
1027|493418|PHYS1751|超导物理与器件|Superconducting Physics and Devices|物质科学与技术学院|郭艳峰
1028|881113|PHYS1752|人工智能原子制造|AI assisted atomic manufacturing|物质科学与技术学院|柳仲楷
1029|881113|PHYS1752|人工智能原子制造|AI assisted atomic manufacturing|物质科学与技术学院|何旭明,孙兆茹,寇煦丰,柳仲楷,翟晓芳,虞晶怡,郑杰,陆卫,陆疌
1030|493105|PHYS2101|量子场论|Quantum Field Theory|物质科学与技术学院|李刚
1031|493103|PHYS2102|群论|Group Theory|物质科学与技术学院|韩福祥
1032|493102|PHYS2103|应用统计方法|Applied Statistical Methods|物质科学与技术学院|徐晓岭
1033|822243|PHYS2104|傅里叶光学|Fourier Optics|物质科学与技术学院|周常河
1034|822242|PHYS2105|现代数值计算方法|Modern Numerical Methods|物质科学与技术学院|王健
1035|822241|PHYS2106|高等量子力学（上）|Advanced quantum mechanics I|物质科学与技术学院|杨永
1036|822246|PHYS2107|高等核物理与技术|Advanced Nuclear Physics|物质科学与技术学院|朱志远
1037|822245|PHYS2108|高等电动力学（上）|Classical Electrodynamics I|物质科学与技术学院|李宾
1038|822245|PHYS2108|高等电动力学（上）|Classical Electrodynamics I|物质科学与技术学院|刘健鹏
1039|822244|PHYS2109|固体量子理论|Quantum Theory of the Solid State|物质科学与技术学院|韩福祥
1040|493093|PHYS2110|高等热力学与统计物理|Advanced Thermodynamics and Statistical Physics|物质科学与技术学院|任海沧
1041|822239|PHYS2111|高功率激光元器件研制：材料、制备与性能检测|An Introduction of optical materials and components for high power laser facility|物质科学与技术学院|邵建达
1042|777506|PHYS2112|流体力学|Fluid Mechanics|物质科学与技术学院|万唯实
1043|822238|PHYS2113|固体物理|Solid State Physics|物质科学与技术学院|周圣明
1044|822237|PHYS2114|生物物理|Biophysics|物质科学与技术学院|傅英
1045|885669|PHYS2115|凝聚态量子场论|Quantum field theory of condensed matter physics|物质科学与技术学院|李刚
1046|822236|PHYS2116|高等量子力学（下）|Advanced quantum mechanics (II)|物质科学与技术学院|杨永
1047|822240|PHYS2118|高等电动力学（下）|Classical Electrodynamics Ⅱ|物质科学与技术学院|李宾
1048|822240|PHYS2118|高等电动力学（下）|Classical Electrodynamics Ⅱ|物质科学与技术学院|万唯实
1049|493095|PHYS2119|纳米电子学和量子输运理论|Nanoelectronics and Quantum Transport Theory|物质科学与技术学院|柯友启
1050|493132|PHYS2120|分子动力学模拟|Molecular Dynamics|物质科学与技术学院|孙兆茹
1051|622154|PHYS2122|凝聚态拓扑物理|Topology in Condensed Matters|物质科学与技术学院|张石磊
1052|622153|PHYS2123|现代X射线物理学基础|Elements of modern X-ray Physics|物质科学与技术学院|陈刚
1053|622152|PHYS2124|相对论量子场论|Relativistic Quantum Field Theory|物质科学与技术学院|任海沧
1054|622151|PHYS2125|光子科学导论|Introduction to Photon Science|物质科学与技术学院|刘志
1055|622151|PHYS2125|光子科学导论|Introduction to Photon Science|物质科学与技术学院|翁祖谦
1056|901210|PHYS2126|精密仪器机械设计|Scientific Instrument Design|物质科学与技术学院|柳学榕
1057|493216|PHYS2201|表面物理|Surface Physics|物质科学与技术学院|于平
1058|493211|PHYS2202|非线性光学|Nonlinear Optics|物质科学与技术学院|马国宏
1059|493211|PHYS2202|非线性光学|Nonlinear Optics|物质科学与技术学院|John Andrew McGuire
1060|493208|PHYS2203|半导体物理学|Principles of Semiconductor Physics|物质科学与技术学院|戴宁
1061|493202|PHYS2205|飞秒激光与超快光谱技术|Femtosecond laser and ultrafast spectroscopy|物质科学与技术学院|刘伟民
1062|493224|PHYS2208|先进光源与前沿技术|Advanced radiation sources and cutting-edge technologies|物质科学与技术学院|江怀东
1063|822263|PHYS2301|电子显微镜原理|Basic Principles of Electron Microscpe|物质科学与技术学院|马延航
1064|815890|PHYS2303|X射线光学器件与应用|X-Ray Optics：application & engineering|物质科学与技术学院|
1065|822256|PHYS2311|高功率激光元器件导论|Introduction to high power laser components|物质科学与技术学院|邵建达
1066|822222|PHYS2401|同步辐射和自由电子激光：原理，技术和应用|Synchrotron Radiation and Free Electron lasers: Principles, Technologies and Applications|物质科学与技术学院|刘志
1067|822278|PHYS2503|应用光学|Applied Optics|物质科学与技术学院|朱健强
1068|822277|PHYS2504|高等固体物理A|Advanced Solid State Physics A|物质科学与技术学院|周圣明
1069|493252|PHYS2505|高等固体物理B|Solid State Physics B|物质科学与技术学院|张石磊
1070|493252|PHYS2505|高等固体物理B|Solid State Physics B|物质科学与技术学院|韩福祥
1071|815895|PHYS2506|高等原子分子物理学|Advanced atomic physics|物质科学与技术学院|刘小井
1072|693146|PHYS2507|自由电子激光原理|Free electron laser physics|物质科学与技术学院|邓海啸
1073|693146|PHYS2507|自由电子激光原理|Free electron laser physics|物质科学与技术学院|任海沧
1074|745204|PHYS2508|软物质物理|Soft Matter Physics|物质科学与技术学院|郭硕
1075|745204|PHYS2508|软物质物理|Soft Matter Physics|物质科学与技术学院|孙兆茹,郭硕
1076|779188|PHYS2509|核能科学与技术概论|Introduction to nuclear energy science and technology|物质科学与技术学院|徐洪杰
1077|779188|PHYS2509|核能科学与技术概论|Introduction to nuclear energy science and technology|物质科学与技术学院|万唯实,刘桂民,徐洪杰,王建强,蔡翔舟,龚昱
1078|779188|PHYS2509|核能科学与技术概论|Introduction to nuclear energy science and technology|物质科学与技术学院|龚昱
1079|777514|PHYS2510|应用光学|Applied Optics|物质科学与技术学院|刘晓平
1080|885672|PHYS2555|光电子技术|Photoelectronic Technology|物质科学与技术学院|颜世超
1081|901209|PHYS5001|基于大科学装置的材料表征与科学应用|Photon Science Summer School|物质科学与技术学院|刘志
1082|822204|POLI2001|研究生思想政治理论课|Dialectics of Nature / Theory and Practice of Scientific Socialism|教学事务处（已停用）|李侠
1083|822204|POLI2001|研究生思想政治理论课|Dialectics of Nature / Theory and Practice of Scientific Socialism|教学事务处（已停用）|何益忠
1084|822202|POLI2002|博士研究生思想政治理论课|Selected Original Readings in Marxism and the Chinese and Foreign Modernization Theory|教学事务处（已停用）|赵鸣歧
1085|822203|POLI2003|中国马克思主义与当代|Development History of Marxist Ideological|教学事务处（已停用）|赵鸣歧
1086|896244|POLI2004|新时代中国特色社会主义理论与实践|Research on the Theory and Practice of Socialism with Chinese Characteristics in the New Era|思想政治理论课教研部|庄士成
1087|896245|POLI2005|习近平新时代中国特色社会主义思想专题研究|A Special Study of Xi Jinping's Thought on Socialism with Chinese Characteristics in the New Era|思想政治理论课教研部|庄士成
1088|896246|POLI2006|自然辩证法概论|An introduction to dialectics of nature|思想政治理论课教研部|王健
1089|493353|QMS1101|质量101|Quality 101|创业与管理学院|戴珒
1090|493353|QMS1101|质量101|Quality 101|创业与管理学院|Edna Hu,戴珒
1091|493353|QMS1101|质量101|Quality 101|创业与管理学院|Edna Hu
1092|493355|QMS1102|实验室管理和项目管理|Good Laboratory Practice & Project management|创业与管理学院|马亮
1093|493355|QMS1102|实验室管理和项目管理|Good Laboratory Practice & Project management|创业与管理学院|Edna Hu
1094|611378|QMS1103|项目管理|Project Management|创业与管理学院|高健
1095|493349|QMS1104|实验室管理与文件管理|Good Laboratory Practices & Good Documentation Practices|创业与管理学院|戚炜
1096|696595|QMS1105|实验室管理与实验设计|Lab Management and Experiment Design|创业与管理学院|赵简
1097|696595|QMS1105|实验室管理与实验设计|Lab Management and Experiment Design|创业与管理学院|戚炜
1098|493335|QMS2202|确认验证与持续改进|Validation, Verification and Continual Improvements|生命科学与技术学院|缪炜恺
1099|493335|QMS2202|确认验证与持续改进|Validation, Verification and Continual Improvements|生命科学与技术学院|Robert Reich
1100|493335|QMS2202|确认验证与持续改进|Validation, Verification and Continual Improvements|生命科学与技术学院|高春宇
1101|493335|QMS2202|确认验证与持续改进|Validation, Verification and Continual Improvements|生命科学与技术学院|江智浩
1102|493331|QMS2203|设计开发控制|Design and Development Control|生命科学与技术学院|陈恒
1103|493331|QMS2203|设计开发控制|Design and Development Control|生命科学与技术学院|汪淑梅
1104|493328|QMS2204|审核和采购控制|Audit Management and Supplier Control|生命科学与技术学院|张景辰
1105|493328|QMS2204|审核和采购控制|Audit Management and Supplier Control|生命科学与技术学院|胡丽君
1106|885685|QMS2205|风险、改进与验证|Risk, Improvement, and V&V  (RIVV)|生命科学与技术学院|周昊天,徐昊,江智浩
1107|493385|QMS2301|医疗器械合规管理|Special Requirements for Medical Devices|生命科学与技术学院|Edna Hu,高春宇
1108|493385|QMS2301|医疗器械合规管理|Special Requirements for Medical Devices|生命科学与技术学院|胡丽君
1109|493385|QMS2301|医疗器械合规管理|Special Requirements for Medical Devices|生命科学与技术学院|高春宇
1110|493385|QMS2301|医疗器械合规管理|Special Requirements for Medical Devices|生命科学与技术学院|Edna Hu
1111|611257|QMS2302|精益生产|Lean Production|生命科学与技术学院|郭金声
1112|779392|QMS2303|精益医疗|Lean Healthcare|生命科学与技术学院|罗伟
1113|493484|SEMI1001|设计思维：应用创新|Design Thinking: Applied Innovation|创业与管理学院|牛磊
1114|493484|SEMI1001|设计思维：应用创新|Design Thinking: Applied Innovation|创业与管理学院|袁雁悦
1115|493484|SEMI1001|设计思维：应用创新|Design Thinking: Applied Innovation|创业与管理学院|陈雪
1116|493484|SEMI1001|设计思维：应用创新|Design Thinking: Applied Innovation|创业与管理学院|洪苏婷
1117|493484|SEMI1001|设计思维：应用创新|Design Thinking: Applied Innovation|创业与管理学院|黄伟力
1118|493486|SEMI1002|创意城市|Creative Cities|创业与管理学院|David Emanuel Andersson
1119|493462|SEMI1003|创新实验室1|InnoLab 1|创业与管理学院|Martin Daffner
1120|493463|SEMI1005|商业计划|Business Plan|创业与管理学院|李玫
1121|493463|SEMI1005|商业计划|Business Plan|创业与管理学院|郦光伟
1122|493463|SEMI1005|商业计划|Business Plan|创业与管理学院|陈雪
1123|493464|SEMI1007|医疗器械质量管理导论|Introduction to Quality Management Systems (QMS) and Quality Assurance (QA) for Medical Devices|创业与管理学院|Edna Hu
1124|493465|SEMI1008|创造力智慧|Nurturing Creative Intelligence|创业与管理学院|Edward Bilous
1125|493466|SEMI1009|创新实验室|InnoLab|创业与管理学院|袁雁悦
1126|493466|SEMI1009|创新实验室|InnoLab|创业与管理学院|陈雪
1127|493513|SEMI1010|创新实验室|InnoLab|创业与管理学院|Mikkel Lodahl
1128|493516|SEMI1011|创新实验室：城市生活创新|InnoLab: Innovation for Urban Living|创业与管理学院|洪苏婷
1129|493521|SEMI1013|质量管理：历史与基础|History of Quality Management and ISO 9001 Quality Management System|创业与管理学院|Edna Hu
1130|493487|SEMI1015|商业设计里的创新和创意|Innovation and Creativity in Commercial Design|创业与管理学院|孙英杰
1131|493487|SEMI1015|商业设计里的创新和创意|Innovation and Creativity in Commercial Design|创业与管理学院|曹清
1132|493488|SEMI1016|创新管理|Managing Technological Innovation|创业与管理学院|郦光伟
1133|611258|SEMI1017|创新实验室：金融科技创新|InnoLab: Innovation in FinTech|创业与管理学院|洪苏婷
1134|622164|SEMI1019|创造力心理学：理论与实践|The Psychology of Creativity: Science and Practice|创业与管理学院|杨宇
1135|622164|SEMI1019|创造力心理学：理论与实践|The Psychology of Creativity: Science and Practice|创业与管理学院|周昊天
1136|753657|SEMI1101|设计思维：创业与管理中的创新方案|Design Thinking: Innovative Solutions in Entrepreneurship and Management|创业与管理学院|郦光伟
1137|753657|SEMI1101|设计思维：创业与管理中的创新方案|Design Thinking: Innovative Solutions in Entrepreneurship and Management|创业与管理学院|司唯,贾建军,陈雪
1138|753657|SEMI1101|设计思维：创业与管理中的创新方案|Design Thinking: Innovative Solutions in Entrepreneurship and Management|创业与管理学院|陶涵毅
1139|885636|SEMI1102|设计思维：心理学与创新|Design Thinking: Accelerating Innovation with Psychology|创业与管理学院|周昊天,杨宇
1140|746808|SEMI1301|创新科学：认知原理与市场应用|The Science of Human Innovation: From Mind to Market|创业与管理学院|杨宇
1141|746808|SEMI1301|创新科学：认知原理与市场应用|The Science of Human Innovation: From Mind to Market|创业与管理学院|周昊天
1142|493382|SEMI2011|医疗器械质量管理体系 I|Quality Management System Certificate Workshop I|创业与管理学院|Robert R. Reich
1143|493383|SEMI2012|医疗器械质量管理体系 II|Quality Management System Certificate Workshop II|创业与管理学院|Robert O. Dean
1144|493491|SI100|信息科学技术导论|Introduction to Information Science and Technology|信息科学与技术学院|陈浩
1145|493296|SI100A|信息科学技术导论A|Introduction to Information Science and Technology A|信息科学与技术学院|陈浩
1146|493295|SI100B|信息科学技术导论|Introduction to Information Science and Technology|信息科学与技术学院|刘闯,娄鑫,梁俊睿,陆林燕,高盛华
1147|493295|SI100B|信息科学技术导论|Introduction to Information Science and Technology|信息科学与技术学院|陈浩
1148|493295|SI100B|信息科学技术导论|Introduction to Information Science and Technology|信息科学与技术学院|寇煦丰
1149|493295|SI100B|信息科学技术导论|Introduction to Information Science and Technology|信息科学与技术学院|梁俊睿
1150|493295|SI100B|信息科学技术导论|Introduction to Information Science and Technology|信息科学与技术学院|张海鹏
1151|493295|SI100B|信息科学技术导论|Introduction to Information Science and Technology|信息科学与技术学院|陆林燕
1152|493295|SI100B|信息科学技术导论|Introduction to Information Science and Technology|信息科学与技术学院|虞晶怡
1153|493295|SI100B|信息科学技术导论|Introduction to Information Science and Technology|信息科学与技术学院|邱越
1154|493292|SI100C|计算机科技导论|Introduction to Computer Science|信息科学与技术学院|陈浩
1155|493290|SI100D|信息科学技术导论|Introduction to Information Science and Technology|信息科学与技术学院|范睿
1156|493293|SI100E|电子科技导论|Introduction to Electrical Engineering|信息科学与技术学院|哈亚军
1157|493584|SI100EP|电子科技导论实验|Introduction to Electrical Engineering Lab|信息科学与技术学院|刘闯
1158|493280|SI100P|信息科学技术导论课程设计|Information Science and Technology Project|信息科学与技术学院|Sören Schwertfeger
1159|493280|SI100P|信息科学技术导论课程设计|Information Science and Technology Project|信息科学与技术学院|陈浩
1160|493280|SI100P|信息科学技术导论课程设计|Information Science and Technology Project|信息科学与技术学院|高盛华
1161|517004|SI102H|机械设计导论|Mechanical Design|信息科学与技术学院|Andre Luis Macedo Rosendo Silva
1162|493474|SI112|高级几何学|Advanced Geometry|信息科学与技术学院|Manolis Tsakiris
1163|493162|SI114H|计算科学与工程|Computational science and engineering|信息科学与技术学院|廖奇峰
1164|493058|SI120|离散数学|Discrete Mathematics|信息科学与技术学院|姜嘉骅
1165|493058|SI120|离散数学|Discrete Mathematics|信息科学与技术学院|张良峰
1166|626411|SI131|线性代数|Linear Algebra|数学科学研究所|Tongseok Lim
1167|626411|SI131|线性代数|Linear Algebra|数学科学研究所|廖奇峰
1168|626411|SI131|线性代数|Linear Algebra|数学科学研究所|袁晓军
1169|626411|SI131|线性代数|Linear Algebra|数学科学研究所|吴涛
1170|626411|SI131|线性代数|Linear Algebra|数学科学研究所|姚成建
1171|626411|SI131|线性代数|Linear Algebra|数学科学研究所|Matthew James Randall
1172|493313|SI131H|线性代数|Linear Algebra|信息科学与技术学院|袁晓军
1173|691269|SI132|线性代数在信息科学中的应用|Linear Algebra for Information Science|信息科学与技术学院|Manolis Tsakiris
1174|885635|SI132C|信息科学中的线性代数|Linear Algebra in Information Science|信息科学与技术学院|Manolis Tsakiris
1175|626412|SI140|概率论与数理统计|Probability and Statistics|信息科学与技术学院|邵子瑜
1176|626412|SI140|概率论与数理统计|Probability and Statistics|信息科学与技术学院|孙伟
1177|626412|SI140|概率论与数理统计|Probability and Statistics|信息科学与技术学院|耿艳林
1178|626412|SI140|概率论与数理统计|Probability and Statistics|信息科学与技术学院|涂君武
1179|626412|SI140|概率论与数理统计|Probability and Statistics|信息科学与技术学院|王浩
1180|626420|SI140H|概率论与数理统计|Probability and Statistics|信息科学与技术学院|廖奇峰
1181|493064|SI151|优化与机器学习|Optimization and Machine Learning|信息科学与技术学院|孙露
1182|493064|SI151|优化与机器学习|Optimization and Machine Learning|信息科学与技术学院|石远明
1183|885641|SI151A|凸优化及其在信息科学中的应用|Convex Optimization and its Applications in Information Science|信息科学与技术学院|石远明
1184|777503|SI152|数值最优化|Numerical Optimization|信息科学与技术学院|王浩
1185|493008|SI190|科学研究基本训练|Basic Training of Scientific Research|信息科学与技术学院|倪鹤南
1186|493008|SI190|科学研究基本训练|Basic Training of Scientific Research|信息科学与技术学院|
1187|815777|SI191A|本科科研项目|Undergraduate Research Project|信息科学与技术学院|徐天鸿
1188|815778|SI191B|本科科研项目|Undergraduate Research Project|信息科学与技术学院|徐天鸿
1189|815776|SI191C|本科科研项目|Undergraduate Research Project|信息科学与技术学院|徐天鸿
1190|493013|SI192|应用代数几何|Applied Algebraic Geometry|信息科学与技术学院|Manolis Tsakiris
1191|822225|SI200|研究生论文写作|Academic Paper Writing|信息科学与技术学院|刘松
1192|493429|SI211|数值分析|Numerical Analysis|信息科学与技术学院|姜嘉骅
1193|493429|SI211|数值分析|Numerical Analysis|信息科学与技术学院|Boris Houska
1194|493425|SI214|偏微分方程数值解|Numerical Methods for PDEs|信息科学与技术学院|廖奇峰
1195|822210|SI214C|应用数值计算|Applied Numerical Computing|信息科学与技术学院|廖奇峰
1196|493184|SI214H|偏微分方程数值解|Numerical Methods for PDEs|信息科学与技术学院|廖奇峰
1197|822226|SI231|矩阵分析|Matrix Analysis|信息科学与技术学院|Manolis Tsakiris
1198|779194|SI231B|矩阵计算|Matrix computations|信息科学与技术学院|邱越
1199|779194|SI231B|矩阵计算|Matrix computations|信息科学与技术学院|赵子平
1200|493250|SI231H|矩阵分析|Matrix Analysis|信息科学与技术学院|Manolis Tsakiris
1201|611962|SI232|子空间学习|Subspace Learning|信息科学与技术学院|Manolis Tsakiris
1202|493059|SI241|随机过程|Probability and Stochastic Processes|信息科学与技术学院|邵子瑜
1203|822224|SI241H|随机过程|Probability and Stochastic Processes|信息科学与技术学院|邵子瑜
1204|493045|SI251|凸优化|Convex Optimization|信息科学与技术学院|石野
1205|493045|SI251|凸优化|Convex Optimization|信息科学与技术学院|石远明
1206|690981|SI252|强化学习|Reinforcement Learning|信息科学与技术学院|邵子瑜
1207|885668|SI261|雾计算技术与应用|Fog Computing Technologies and Applications|信息科学与技术学院|杨旸
1208|822228|SI290B|学术研究方法|Academic Research Method|信息科学与技术学院|哈亚军
1209|693140|SI290D|信息科学技术发展伦理与道德|Ethics in the Development of Information Science and Technologies|信息科学与技术学院|杨丽凤
1210|822194|SI360|智能车|Smart Vehicles|信息科学与技术学院|哈亚军
1211|822196|SI361|多模态脑机接口：算法与系统|Multi-modal Brain-Computer Interface: Algorithms and Systems|信息科学与技术学院|何旭明
1212|822195|SI362|光计算与光神经网络|Optical Computing and Optical Neural Network|信息科学与技术学院|王成
1213|880617|SI363|智能多尺度成像与结构生物学解析|Intelligent Multi-scale Imaging for Structural Biology|信息科学与技术学院|何旭明
1214|896148|SI364|人工智能在药物发现中的应用|AI for Drug Discovery|信息科学与技术学院|郑杰
1215|693315|SL1004|生活中的生命科学|Life Science in our Daily Life|生命科学与技术学院|仓勇
1216|777538|SL1005|合成生物学基础与应用|Introduction to Synthetic Biology: Principles and Applications|生命科学与技术学院|杨海涛
1217|777539|SL1006|从模式生物看人类|Frontier researches with model organisms|生命科学与技术学院|童夏静
1218|819253|SL1007|全球健康挑战|The challenges of global health|生命科学与技术学院|席莹
1219|885696|SL1010|生命科学人物史|Key figures in Life Science history|生命科学与技术学院|张力烨
1220|885695|SL1011|心血管健康与疾病|Cardiovascular health and diseases|生命科学与技术学院|张辉
1221|885664|SMRT1102|工业设计表达I：透视表达|Industrial Design Communication I: Perspective|创意与艺术学院|
1222|885663|SMRT1103|设计研究方法|Design Research Methods|创意与艺术学院|Shmueli Shimon
1223|885659|SMRT1104|标准模型基础|Study Models|创意与艺术学院|史珺珺,樊明霄,顾明德
1224|885658|SMRT1105|视觉传达设计I|Visual Communication Design I|创意与艺术学院|廖树林
1225|885660|SMRT1106|计算机辅助设计入门|Introduction to CAD|创意与艺术学院|尹由之
1226|885655|SMRT1119|行业调研|Industry Research|创意与艺术学院|
1227|693148|SP1004|物质科学前沿讲座|Frontiers of Physical Science|物质科学与技术学院|柳学榕
1228|493244|SP1103|科学研究基本训练|Basic Training of Scientific Research|物质科学与技术学院|
1229|822219|SP1111|本科生科研项目|Undergraduate Research Project|物质科学与技术学院|
1230|822220|SP1112|本科生科研项目|Undergraduate Research Project|物质科学与技术学院|
1231|822221|SP1113|本科生科研项目|Undergraduate Research Project|物质科学与技术学院|
1232|822218|SP1114|本科生科研项目|Undergraduate Research Project|物质科学与技术学院|
1233|493348|SP2001|科研基础方法|Fundamental Methods for Scientific Research|物质科学与技术学院|李军
1234|759596|SP2002|实验室安全与科研诚信|Laboratory Safety and Research Ethics|物质科学与技术学院|李军
1235|759596|SP2002|实验室安全与科研诚信|Laboratory Safety and Research Ethics|物质科学与技术学院|刘海铭
1236|822223|SP2003|研究生论文写作|Scientific paper writing for master students|物质科学与技术学院|李军
1237|822223|SP2003|研究生论文写作|Scientific paper writing for master students|物质科学与技术学院|曹克诚
1238|819182|SP2004|实验室安全知识与实践|Research Laboratory Safety and Practice|物质科学与技术学院|刘海铭
1239|901208|SP2005|实验室安全与实践|Laboratory Safety and Practice|物质科学与技术学院|刘海铭
